"ogc_fid","identifier","far_idx","cov_idx","align_idx","wall_idx","comp_idx","net_idx","age_idx","count11","k8cls","k8cls_sm3","k8cls_sm6","k8cls_sm9","wkb_geometry"
4134,"8a390cb0a34ffff",1.07108596740381,0.279816349473957,0.00178432639328723,0.0720072989055293,0.964965619914351,0.0229557416816279,30.0,7.0,1,1,0,0,"MULTIPOLYGON (((443215.45500959724 4479636.889325964, 443204.85986477765 4479559.042967839, 443134.78514249786 4479531.046313288, 443075.3921801485 4479581.006835047, 443085.98949358787 4479658.964026614, 443155.978443824 4479686.960863252, 443215.45500959724 4479636.889325964)))"
4135,"8a390cb0a407fff",1.96270951445894,0.180273980356793,0.0114257867465233,0.0303734202674584,1.58892761285144,0.0524722386858332,65.0,4.0,0,0,7,6,"MULTIPOLYGON (((441503.3097691155 4478732.490462134, 441492.69487430115 4478654.535437589, 441422.6898687192 4478626.554031354, 441363.3007505333 4478676.528111, 441373.83218233567 4478754.483632825, 441443.8361956571 4478782.464576932, 441503.3097691155 4478732.490462134)))"
4136,"8a390cb0a547fff",2.37765109167325,0.215746909246,0.00606293001511866,0.0497033191257425,1.990705988364,0.043200289216279,57.0,4.0,0,0,7,7,"MULTIPOLYGON (((441615.68235969497 4479072.182971154, 441605.06902570016 4478994.227763758, 441535.06760186225 4478966.24533043, 441475.68050467724 4479016.21856583, 441486.21037959825 4479094.174269261, 441556.29559534654 4479122.1555785, 441615.68235969497 4479072.182971154)))"
4137,"8a390cb0a617fff",2.5886729232632,0.446431739644278,0.0219528146753146,0.0914081560013158,1.25376874075742,0.0211092340447907,49.0,7.0,6,6,6,6,"MULTIPOLYGON (((442328.80761927064 4478472.324126644, 442318.2010426646 4478394.368051116, 442248.19771439483 4478366.48994506, 442188.8011000635 4478416.457375617, 442199.4090018459 4478494.413284398, 442269.41133673023 4478522.290929145, 442328.80761927064 4478472.324126644)))"
4138,"8a390cb0a637fff",2.1169154669047,0.322771049487023,0.0169326879936463,0.0540402477214324,1.4336217432738,0.0243624935162768,47.0,6.0,2,2,2,2,"MULTIPOLYGON (((442279.93348607694 4478600.247608217, 442269.41133673023 4478522.290929145, 442199.4090018459 4478494.413284398, 442139.92895225156 4478544.381781369, 442150.5372177638 4478622.337639881, 442220.538559568 4478650.214822523, 442279.93348607694 4478600.247608217)))"
4139,"8a390cb0a647fff",2.97549452299292,0.432282697779341,0.0224705719469319,0.044324397192022,1.37810985195979,0.0140275419422735,59.0,7.0,6,6,6,6,"MULTIPOLYGON (((442748.9000580762 4478640.050336214, 442738.29805783473 4478562.093693819, 442668.2979171006 4478534.211685813, 442608.8999202001 4478584.175781254, 442619.4176055448 4478662.021906497, 442689.50239290687 4478690.01380359, 442748.9000580762 4478640.050336214)))"
4140,"8a390cb0a657fff",0.858670177360095,0.125798096622425,0.00648664042512196,0.0146762972237572,1.49791256303937,0.0417439676730931,68.0,4.0,0,0,6,6,"MULTIPOLYGON (((442668.2979171006 4478534.211685813, 442657.69495439506 4478456.25516003, 442587.69266948465 4478428.262896473, 442528.2943399513 4478478.227619962, 442538.81383742683 4478556.184629731, 442608.8999202001 4478584.175781254, 442668.2979171006 4478534.211685813)))"
4141,"8a390cb0a667fff",2.67929183725829,0.428294104294824,0.0156845752001392,0.0769279982610479,1.30924206557931,0.0281553615560352,68.0,7.0,6,6,6,6,"MULTIPOLYGON (((442700.01996774407 4478767.971044787, 442689.50239290687 4478690.01380359, 442619.4176055448 4478662.021906497, 442560.02181540465 4478712.097413966, 442570.62465295487 4478789.942839044, 442640.6236585887 4478817.934923947, 442700.01996774407 4478767.971044787)))"
4142,"8a390cb0a767fff",0.619748543487269,0.151262985220385,0.00135490616368924,0.00385043402638394,1.26188674937794,0.0159371484292466,54.0,5.0,4,4,4,4,"MULTIPOLYGON (((442472.9591175842 4479045.786438557, 442462.35470193124 4478967.830113662, 442392.3572403597 4478939.950697087, 442332.9643338783 4478989.917066401, 442343.4852900735 4479067.873877573, 442413.5665429024 4479095.752179797, 442472.9591175842 4479045.786438557)))"
4143,"8a390cb0a797fff",0.728062851368368,0.173641278234654,0.00923161906622121,0.0448515316444677,2.60332742312239,0.00119822507608652,45.0,4.0,7,7,4,4,"MULTIPOLYGON (((441989.31230174296 4478410.562907786, 441978.70211144286 4478332.607282437, 441908.6960284532 4478304.621333426, 441849.30112833786 4478354.591471068, 441859.9126439541 4478432.546929682, 441929.91773436527 4478460.532417388, 441989.31230174296 4478410.562907786)))"
4144,"8a390cb0a807fff",1.29868150534884,0.145951466591274,0.00717409892506462,0.00435415805998495,1.29869066938583,0.0373070494576182,53.0,5.0,0,0,0,2,"MULTIPOLYGON (((441725.7482287253 4480368.999389573, 441715.13752536743 4480291.043900724, 441645.14852999186 4480263.060515341, 441585.68732667994 4480313.1447425075, 441596.2984901877 4480390.989063927, 441666.2864929703 4480418.9719871655, 441725.7482287253 4480368.999389573)))"
4145,"8a390cb0a8b7fff",0.885297698299755,0.235876740903914,0.0278529520939317,0.00944504172194905,1.18271652030611,0.0263811239062969,34.0,4.0,2,2,0,0,"MULTIPOLYGON (((441483.9440936735 4480051.40735173, 441473.33050255897 4479973.452212601, 441403.2528476432 4479945.471725031, 441343.87455216877 4479995.44617483, 441354.48946991377 4480073.401147122, 441424.481357383 4480101.38183634, 441483.9440936735 4480051.40735173)))"
4146,"8a390cb0a8d7fff",2.86170974402444,0.372782571772087,0.00772472544799177,0.0631200508745115,2.12851896275859,0.0203563867606017,50.0,5.0,7,7,4,4,"MULTIPOLYGON (((441872.2257911645 4479985.218112509, 441861.6161787097 4479907.262472951, 441791.6250687124 4479879.388702447, 441732.2437015519 4479929.360032361, 441742.76986538153 4480007.316165138, 441812.8447559555 4480035.1888143215, 441872.2257911645 4479985.218112509)))"
4147,"8a390cb0a8e7fff",2.80578297845571,0.308813013004427,0.0135587342142349,0.0219504618963634,1.67240205654922,0.0250663987088443,52.0,7.0,6,6,2,2,"MULTIPOLYGON (((441904.05256735184 4480218.974163503, 441893.44441638835 4480141.129458055, 441823.3699584455 4480113.145062774, 441763.99027971586 4480163.116176443, 441774.6006191239 4480241.071715565, 441844.58931149356 4480269.056307774, 441904.05256735184 4480218.974163503)))"
4148,"8a390cb0aa97fff",0.580682642694811,0.192709398671614,0.0000428662951038,0.00874812252492678,0.986161984992055,0.0248862905655846,30.0,6.0,1,1,1,1,"MULTIPOLYGON (((442438.8406313147 4479769.147947246, 442428.23668770015 4479691.1915900195, 442358.24578613276 4479663.31253094, 442298.7741895849 4479713.279943599, 442309.37945957173 4479791.236133946, 442379.3693678215 4479819.114730908, 442438.8406313147 4479769.147947246)))"
4149,"8a390cb0aadffff",0.607911302274409,0.153332370610441,0.0008039098704074,0.0448515316444677,1.42890364323474,0.0256725396745132,48.0,6.0,1,1,1,1,"MULTIPOLYGON (((442907.7331225976 4479808.959922606, 442897.13412011793 4479731.002948133, 442827.1445654745 4479703.008524305, 442767.67022929323 4479752.972184545, 442778.2705582648 4479830.92899209, 442848.3438960371 4479858.922306433, 442907.7331225976 4479808.959922606)))"
4150,"8a390cb0ac47fff",0.455539937753153,0.0732110097253834,0.00770343191753491,0.0228997627383185,1.3413853799535,0.0275706670211441,60.0,3.0,0,0,0,0,"MULTIPOLYGON (((441500.95431592874 4479689.612638658, 441490.3413570752 4479611.768516127, 441420.3451974056 4479583.787185906, 441360.8790785045 4479633.762104277, 441371.4942315281 4479711.717060439, 441441.57417602313 4479739.697265176, 441500.95431592874 4479689.612638658)))"
4151,"8a390cb0ac8ffff",1.26717913295532,0.245450095323143,0.0187982340750038,0.0777187920107881,0.970826959487039,0.0255493283978948,75.0,6.0,2,2,7,7,"MULTIPOLYGON (((441178.50343603984 4479266.204994235, 441167.885759861 4479188.250337447, 441097.8844207643 4479160.271985714, 441038.41696718027 4479210.24941997, 441049.0359698142 4479288.203909951, 441119.0363165854 4479316.181799533, 441178.50343603984 4479266.204994235)))"
4152,"8a390cb0accffff",4.23059127847358,0.440097711337045,0.0128625587136059,0.0643193319174579,1.78099593105745,0.0362122655195362,55.0,7.0,6,6,0,7,"MULTIPOLYGON (((441518.0522946296 4479327.928523372, 441507.4382335341 4479249.97341641, 441437.4396621252 4479222.10290694, 441377.9704943895 4479272.0776294, 441388.5858818005 4479350.032569545, 441458.5834600753 4479377.902616856, 441518.0522946296 4479327.928523372)))"
4153,"8a390cb0aceffff",1.48815984930659,0.174836503886089,0.0053297969558518,0.0133266539056862,3.08111819040898,0.0140613427958247,50.0,3.0,7,7,7,7,"MULTIPOLYGON (((441469.1978851262 4479455.857673554, 441458.5834600753 4479377.902616856, 441388.5858818005 4479350.032569545, 441329.11807185644 4479400.00770445, 441339.73382325703 4479477.962594331, 441409.73040837876 4479505.832179478, 441469.1978851262 4479455.857673554)))"
4154,"8a390cb0ad5ffff",1.56489703542369,0.353452449554645,0.03609297036302,0.0212254279697576,1.18764013798621,0.0290657113077866,33.0,6.0,3,3,0,0,"MULTIPOLYGON (((441322.6449875533 4479839.647297154, 441312.1142475453 4479761.691726449, 441242.034000272 4479733.712729972, 441182.6550398428 4479783.688435947, 441193.1871066717 4479861.643841299, 441263.2663600524 4479889.62237505, 441322.6449875533 4479839.647297154)))"
4155,"8a390cb0b00ffff",1.07761932026857,0.179028277988957,0.0214902458616376,0.0408725181548023,1.00474909281499,0.0270618761144786,59.0,5.0,2,2,0,0,"MULTIPOLYGON (((444573.13352710515 4479884.02436818, 444562.5528208467 4479806.176207849, 444492.57047097693 4479778.166278699, 444433.0866908873 4479828.227601265, 444443.66872150125 4479906.075594561, 444513.7348532562 4479934.084433177, 444573.13352710515 4479884.02436818)))"
4156,"8a390cb0b057fff",0.82488339057752,0.152819667878781,0.00347314330379343,0.0448515316444677,0.98986542530929,0.0353644360499023,37.0,7.0,0,0,2,2,"MULTIPOLYGON (((444702.5142821857 4479861.976016306, 444691.93489938707 4479784.127689048, 444621.95367228205 4479756.227554219, 444562.5528208467 4479806.176207849, 444573.13352710515 4479884.02436818, 444643.11458242073 4479912.03504218, 444702.5142821857 4479861.976016306)))"
4157,"8a390cb0b0e7fff",0.153124029640305,0.077895438416976,0.00242405584257949,0.00283134586682495,0.62668561692256,0.0409426108191342,69.0,4.0,0,0,0,0,"MULTIPOLYGON (((444621.95367228205 4479756.227554219, 444611.3725062232 4479678.268343329, 444541.3899857598 4479650.368953331, 444481.90402548853 4479700.318863974, 444492.57047097693 4479778.166278699, 444562.5528208467 4479806.176207849, 444621.95367228205 4479756.227554219)))"
4158,"8a390cb0b167fff",0.972408338919272,0.190632531051111,0.00587720865570466,0.155447788404082,0.880961297820709,0.031746558079059,57.0,6.0,2,2,0,0,"MULTIPOLYGON (((444507.2447675899 4480373.607392803, 444496.66311512893 4480295.648265952, 444426.6010918016 4480267.750605546, 444367.2056621462 4480317.700903848, 444377.78864101233 4480395.659863675, 444447.8496689151 4480423.557062292, 444507.2447675899 4480373.607392803)))"
4159,"8a390cb0b367fff",1.38738971521974,0.15774749108952,0.0007613999607451,0.0248030936353451,1.66219425541535,0.0350097199137311,49.0,5.0,0,0,0,0,"MULTIPOLYGON (((445413.03409835557 4480219.30613655, 445402.462535838 4480141.456841226, 445332.486570541 4480113.43910681, 445273.0847826035 4480163.493129654, 445283.6576686287 4480241.342257997, 445353.6318299925 4480269.248530859, 445413.03409835557 4480219.30613655)))"
4160,"8a390cb0b387fff",0.482477125134979,0.244138429565645,0.00403765379161258,0.00825751263472967,0.694591095417719,0.0354773747988908,56.0,7.0,0,0,0,0,"MULTIPOLYGON (((445010.1899307068 4479690.09122762, 444999.5279632568 4479612.132138851, 444929.5463411736 4479584.229130768, 444870.14208642277 4479634.175295223, 444880.72060179303 4479712.134839963, 444950.7860068152 4479740.036763279, 445010.1899307068 4479690.09122762)))"
4161,"8a390cb0b3a7fff",0.585358898804741,0.250307156529021,0.00594469292364286,0.0230691330627981,0.772016816217022,0.0364342680786139,58.0,6.0,0,0,0,0,"MULTIPOLYGON (((444961.3635581899 4479817.996424876, 444950.7860068152 4479740.036763279, 444880.72060179303 4479712.134839963, 444821.3177024247 4479762.081415391, 444831.8965800431 4479840.04090994, 444901.96098969603 4479867.942371501, 444961.3635581899 4479817.996424876)))"
4162,"8a390cb0b3b7fff",0.528210476558283,0.274258293810801,0.0029957141715757,0.0328606783301003,0.672375834176912,0.0276003673576686,55.0,7.0,2,2,0,0,"MULTIPOLYGON (((444880.72060179303 4479712.134839963, 444870.14208642277 4479634.175295223, 444800.16016489046 4479606.273493168, 444740.7569340814 4479656.220696712, 444751.3367747896 4479734.180074524, 444821.3177024247 4479762.081415391, 444880.72060179303 4479712.134839963)))"
4163,"8a390cb0b427fff",0.280344800995255,0.0931757920027659,0.00923161906622121,0.0448515316444677,0.95865190100111,0.0177828389415998,80.0,4.0,4,4,4,1,"MULTIPOLYGON (((443830.77294653683 4479293.0099408515, 443820.1829879498 4479215.051814389, 443750.19310093264 4479187.159767969, 443690.7933322018 4479237.115308951, 443701.3846160825 4479315.07326856, 443771.37350939587 4479342.964853739, 443830.77294653683 4479293.0099408515)))"
4164,"8a390cb0b547fff",0.721065249111145,0.208446066726259,0.00143514430503072,0.00287028861006143,1.22450967193004,0.0122561845700748,25.0,7.0,1,1,1,1,"MULTIPOLYGON (((443991.9258695232 4479504.712870973, 443981.3378366297 4479426.754511136, 443911.3505360878 4479398.860975183, 443851.9514305295 4479448.815259969, 443862.54078875936 4479526.773452937, 443932.5270955401 4479554.666527656, 443991.9258695232 4479504.712870973)))"
4165,"8a390cb0b577fff",1.07537954026715,0.294460140088426,0.00193663719094254,0.0448515316444677,1.29780693933873,0.0207653498139698,41.0,7.0,2,2,2,2,"MULTIPOLYGON (((443862.54078875936 4479526.773452937, 443851.9514305295 4479448.815259969, 443781.9638304686 4479420.922930025, 443722.4809687555 4479470.87889142, 443733.0708187321 4479548.725917068, 443803.14303868194 4479576.72814876, 443862.54078875936 4479526.773452937)))"
4166,"8a390cb0b6b7fff",1.13364975075075,0.167071685498397,0.00923161906622121,0.00115570046178212,2.02119695984111,0.0213746545371866,34.0,5.0,7,7,4,1,"MULTIPOLYGON (((444543.71034975187 4478693.2550606625, 444533.1271424272 4478615.2960658455, 444463.13447995187 4478587.397349874, 444403.7251951951 4478637.347089738, 444414.30972762697 4478715.3059176635, 444484.3013964338 4478743.204172446, 444543.71034975187 4478693.2550606625)))"
4167,"8a390cb0b79ffff",0.577624422692482,0.167990627997967,0.0007528201514073,0.011099258038782,1.03738100511252,0.0249019517962312,54.0,6.0,4,4,2,2,"MULTIPOLYGON (((444494.8849660259 4478821.163117082, 444484.3013964338 4478743.204172446, 444414.30972762697 4478715.3059176635, 444354.90179806727 4478765.256068517, 444365.48669280054 4478843.21484626, 444435.4773679201 4478871.11263985, 444494.8849660259 4478821.163117082)))"
4168,"8a390cb0b82ffff",0.329635506787134,0.0944091526598635,0.0118274883411213,0.0778310234730195,0.692777845878846,0.0379165277508459,60.0,5.0,0,0,4,4,"MULTIPOLYGON (((444182.5551907327 4480907.1895039305, 444171.97159024776 4480829.341745419, 444101.9124197329 4480801.336140012, 444042.52426688996 4480851.400122811, 444053.10919200245 4480929.247714298, 444123.0826046338 4480957.253491018, 444182.5551907327 4480907.1895039305)))"
4169,"8a390cb0b88ffff",1.50994677136909,0.22530631956393,0.00923161906622121,0.0448515316444677,1.71017181167523,0.0156010273262883,33.0,7.0,7,7,0,0,"MULTIPOLYGON (((444118.9633319415 4480439.770916823, 444108.37770111184 4480361.812290915, 444038.39954946854 4480333.917620705, 443979.00719257136 4480383.871037165, 443989.5933180346 4480461.718495687, 444059.5713066515 4480489.723705145, 444118.9633319415 4480439.770916823)))"
4170,"8a390cb0b89ffff",0.342295784970906,0.200618636593959,0.00183501686379637,0.0262571276500197,0.729949579034277,0.0325774282345793,50.0,6.0,0,0,0,0,"MULTIPOLYGON (((444038.39954946854 4480333.917620705, 444027.81295558094 4480255.959111504, 443957.833510461 4480228.065186116, 443898.44082194933 4480278.019230706, 443909.0279092821 4480355.866572543, 443979.00719257136 4480383.871037165, 444038.39954946854 4480333.917620705)))"
4171,"8a390cb0b8c7fff",0.638755945854682,0.12498558310413,0.00923161906622121,0.0448515316444677,1.28393131247606,0.00554113830616992,32.0,5.0,4,4,4,4,"MULTIPOLYGON (((444328.977908269 4480523.569482629, 444318.3945669839 4480445.610572991, 444248.4180087111 4480417.713951087, 444189.02495877154 4480467.665699562, 444199.6096256238 4480545.624442295, 444269.5851899069 4480573.520602965, 444328.977908269 4480523.569482629)))"
4172,"8a390cb0b8cffff",0.689856114818451,0.127198267236663,0.00501072394850507,0.0783895137446426,0.902969283001554,0.0417458010048305,52.0,5.0,0,0,2,2,"MULTIPOLYGON (((444458.43168376095 4480501.516138955, 444447.8496689151 4480423.557062292, 444377.78864101233 4480395.659863675, 444318.3945669839 4480445.610572991, 444328.977908269 4480523.569482629, 444398.95317301125 4480551.466849382, 444458.43168376095 4480501.516138955)))"
4173,"8a390cb0b91ffff",0.441088839421349,0.137408883244765,0.00923161906622121,0.159150749337534,0.496142832989151,0.0245364557007435,60.0,4.0,2,2,2,2,"MULTIPOLYGON (((443923.66391834524 4480951.308172904, 443913.07683642325 4480873.349747862, 443843.1026593427 4480845.456923454, 443783.71572514245 4480895.411984769, 443794.30413275893 4480973.370242923, 443864.2773158132 4481001.262606068, 443923.66391834524 4480951.308172904)))"
4174,"8a390cb0ba2ffff",1.1215677828667,0.193750301059934,0.0109843927426612,0.0377077428506669,1.17089199799768,0.032803605449255,52.0,4.0,0,0,0,0,"MULTIPOLYGON (((445088.359237972 4480752.958470343, 445077.7840912936 4480674.998542394, 445007.8126127115 4480647.094859161, 444948.3316931837 4480697.041188299, 444958.9929314477 4480775.000325565, 445028.9634159138 4480802.903547601, 445088.359237972 4480752.958470343)))"
4175,"8a390cb0ba37fff",0.811367222860152,0.139363122570152,0.0133413227772294,0.00730104554359415,1.27567738079469,0.0207397071183439,54.0,4.0,4,4,2,2,"MULTIPOLYGON (((444878.3599147833 4480669.138711952, 444867.7824783556 4480591.179067828, 444797.80940637254 4480563.277336371, 444738.41394606495 4480613.224709748, 444748.992708065 4480691.184186929, 444818.9647859708 4480719.085457179, 444878.3599147833 4480669.138711952)))"
4176,"8a390cb0bb17fff",1.36365253609978,0.248056350279732,0.0212070472233114,0.00503847803978606,1.73962931299542,0.0226968252131317,25.0,6.0,7,7,1,4,"MULTIPOLYGON (((444700.1777277506 4480819.091398286, 444689.5986034061 4480741.131971299, 444619.5414601251 4480713.232534596, 444560.1483801803 4480763.181358798, 444570.7288310284 4480841.140618738, 444640.7002146886 4480869.040220884, 444700.1777277506 4480819.091398286)))"
4177,"8a390cb0bb57fff",0.838913684045484,0.384809472595805,0.0588544446229062,0.0103391871489697,1.09199974285979,0.0407682226556702,57.0,5.0,3,3,3,3,"MULTIPOLYGON (((445039.53892485506 4480880.863425354, 445028.9634159138 4480802.903547601, 444958.9929314477 4480775.000325565, 444899.5133690033 4480824.94706625, 444910.17496812064 4480902.906152754, 444980.1444584521 4480930.808913589, 445039.53892485506 4480880.863425354)))"
4178,"8a390cb0bbaffff",0.648832224734214,0.152345075702786,0.0117852335993097,0.0448515316444677,1.29283421290996,0.0235132770326856,41.0,4.0,1,1,4,2,"MULTIPOLYGON (((444748.992708065 4480691.184186929, 444738.41394606495 4480613.224709748, 444668.3558072732 4480585.324811266, 444608.96137165563 4480635.273224465, 444619.5414601251 4480713.232534596, 444689.5986034061 4480741.131971299, 444748.992708065 4480691.184186929)))"
4179,"8a390cb0bbb7fff",1.07902941782902,0.208016287269117,0.00776838661176144,0.0533583370978577,1.03966468255701,0.0276481252416337,43.0,6.0,2,2,2,2,"MULTIPOLYGON (((444538.9877003245 4480607.373905973, 444528.40664864925 4480529.41471258, 444458.43168376095 4480501.516138955, 444398.95317301125 4480551.466849382, 444409.62031797966 4480629.425245924, 444479.5942888394 4480657.323358325, 444538.9877003245 4480607.373905973)))"
4180,"8a390cb0bc0ffff",1.52644589435235,0.362446761983252,0.00923161906622121,0.0448515316444677,1.81879731890922,0.00884993876109588,42.0,7.0,7,7,7,1,"MULTIPOLYGON (((443667.2333705729 4480038.316610296, 443656.64339695784 4479960.469618594, 443586.65893492993 4479932.468134017, 443527.18150090904 4479982.42574256, 443537.77363662404 4480060.383567721, 443607.8410424768 4480088.272950978, 443667.2333705729 4480038.316610296)))"
4181,"8a390cb0bc2ffff",0.748438749153108,0.174024886116044,0.0142194953547401,0.00384507607900207,1.74533890709303,0.0139182316633224,40.0,5.0,7,7,1,1,"MULTIPOLYGON (((443618.4322143972 4480166.230892927, 443607.8410424768 4480088.272950978, 443537.77363662404 4480060.383567721, 443478.38233309024 4480110.340948264, 443488.97483141423 4480188.298723245, 443558.9564703646 4480216.18828408, 443618.4322143972 4480166.230892927)))"
4182,"8a390cb0bc6ffff",0.483467947638559,0.28249196905235,0.0041116613610283,0.0241754574358252,0.704453048220312,0.0285286280185888,52.0,7.0,2,2,2,2,"MULTIPOLYGON (((443957.833510461 4480228.065186116, 443947.2459535504 4480150.106793616, 443877.26521498145 4480122.21361304, 443817.78742276586 4480172.168922228, 443828.37547281635 4480250.016147276, 443898.44082194933 4480278.019230706, 443957.833510461 4480228.065186116)))"
4183,"8a390cb0bc77fff",0.710809289077037,0.211141106723766,0.0022300938582726,0.00749556452028524,0.727085489374737,0.0225200565130536,50.0,7.0,4,4,2,2,"MULTIPOLYGON (((443747.8055498892 4480144.165948044, 443737.216538039 4480066.318839672, 443667.2333705729 4480038.316610296, 443607.8410424768 4480088.272950978, 443618.4322143972 4480166.230892927, 443688.41438876616 4480194.232661066, 443747.8055498892 4480144.165948044)))"
4184,"8a390cb0bcd7fff",0.683352285835463,0.158304349166554,0.0008616209330383,0.0448515316444677,0.933130093560401,0.020886697632057,46.0,5.0,4,4,4,4,"MULTIPOLYGON (((443684.265139353 4479676.639628512, 443673.6749276075 4479598.792653065, 443603.6871850223 4479570.790990813, 443544.29148242524 4479620.747765606, 443554.88385494763 4479698.70557456, 443624.8706045307 4479726.706775584, 443684.265139353 4479676.639628512)))"
4185,"8a390cb0c14ffff",0.201083292574849,0.109948336372934,0.0004240100099926,0.0448515316444677,0.985117682672613,0.00788639375077773,20.0,5.0,1,1,1,1,"MULTIPOLYGON (((441506.3168328466 4484113.780044884, 441495.7081158352 4484035.824445554, 441425.752923215 4484007.84331517, 441366.3235837025 4484057.929911489, 441376.8480300437 4484135.775007305, 441446.88695684413 4484163.755010857, 441506.3168328466 4484113.780044884)))"
4186,"8a390cb0c317fff",0.274124217139797,0.15667047716216,0.00118332651576872,0.0171769058482901,1.03068535839703,0.0113692766493479,37.0,7.0,4,4,4,4,"MULTIPOLYGON (((441862.9110511136 4483813.718430261, 441852.30658268166 4483735.873397469, 441782.2652772919 4483707.889586952, 441722.8311638906 4483757.973274306, 441733.43695867376 4483835.818140069, 441803.47726936254 4483863.801487819, 441862.9110511136 4483813.718430261)))"
4187,"8a390cb0c49ffff",0.323561968398545,0.172248961785913,0.0003203175447296,0.00201744757853498,1.06686259422053,0.0246011416329995,31.0,7.0,1,1,1,1,"MULTIPOLYGON (((440636.61577699886 4482587.615269241, 440625.99710903 4482509.771969841, 440556.0243825473 4482481.798856278, 440496.5874527655 4482531.781178958, 440507.1235844366 4482609.735986815, 440577.1800628875 4482637.707963852, 440636.61577699886 4482587.615269241)))"
4188,"8a390cb0c4affff",0.735975649176775,0.181186497447626,0.00923161906622121,0.00365474780092275,1.10215536439717,0.0121975891494322,50.0,5.0,4,4,4,4,"MULTIPOLYGON (((440668.38848378736 4482821.478975672, 440657.7695329767 4482743.524609, 440587.7990944839 4482715.551212957, 440528.3638569709 4482765.5333191, 440538.984135136 4482843.487518941, 440608.9535806892 4482871.460452738, 440668.38848378736 4482821.478975672)))"
4189,"8a390cb0c4dffff",0.734967197711352,0.252266968731178,0.00372765006851154,0.295922075045253,0.479456133295557,0.0145586765055968,55.0,7.0,2,2,2,0,"MULTIPOLYGON (((440976.10522714944 4482649.423283252, 440965.5740413031 4482571.467863442, 440895.518470329 4482543.492259521, 440836.0807022384 4482593.582870225, 440846.69708231324 4482671.426453114, 440916.7516589026 4482699.401594241, 440976.10522714944 4482649.423283252)))"
4190,"8a390cb0c627fff",0.592982242372564,0.205116524831483,0.0156633603095965,0.0251930327595075,1.2810198331342,0.0228220025082038,45.0,5.0,2,2,3,3,"MULTIPOLYGON (((441557.48582074343 4483028.721396941, 441546.8763987448 4482950.765845816, 441476.9122297397 4482922.895178444, 441417.47286751034 4482972.8701866, 441428.08274708583 4483050.7145698005, 441498.04679189797 4483078.695775997, 441557.48582074343 4483028.721396941)))"
4191,"8a390cb0c6affff",1.73520777885695,0.314427022741937,0.015764737951082,0.0783365174215159,1.17116944398492,0.0223486462025512,26.0,7.0,2,2,2,0,"MULTIPOLYGON (((441574.5746243462 4482667.035480241, 441563.9649676601 4482589.079945147, 441493.91277179983 4482561.209761202, 441434.5551041709 4482611.183910391, 441445.08047485235 4482689.028941288, 441515.1325447892 4482717.009663432, 441574.5746243462 4482667.035480241)))"
4192,"8a390cb0c6d7fff",0.56272156583365,0.162028192213972,0.0102458045290748,0.00521501491413157,1.646716288338,0.037601246185948,24.0,6.0,0,0,0,0,"MULTIPOLYGON (((441752.82001962716 4482517.005499288, 441742.212918971 4482439.160747959, 441672.24390999967 4482411.1772308145, 441612.7991132721 4482461.150589058, 441623.40840582206 4482539.106174433, 441693.37642179296 4482567.089229398, 441752.82001962716 4482517.005499288)))"
4193,"8a390cb0c6f7fff",0.58180303443563,0.191290447600531,0.0137506772238785,0.0213362632203047,1.26756215850141,0.027454116117481,17.0,6.0,1,1,3,0,"MULTIPOLYGON (((441703.983885791 4482644.93393042, 441693.37642179296 4482567.089229398, 441623.40840582206 4482539.106174433, 441563.9649676601 4482589.079945147, 441574.5746243462 4482667.035480241, 441644.54078096704 4482694.907072046, 441703.983885791 4482644.93393042)))"
4194,"8a390cb0c70ffff",1.38129439224854,0.511582879053644,0.0363262366964645,0.0962469424558671,0.905779431228977,0.0301314352493215,50.0,7.0,3,3,3,3,"MULTIPOLYGON (((441508.656578081 4483156.651276838, 441498.04679189797 4483078.695775997, 441428.08274708583 4483050.7145698005, 441368.64561322244 4483100.800991494, 441379.25585625594 4483178.645324389, 441449.2189079738 4483206.62606838, 441508.656578081 4483156.651276838)))"
4195,"8a390cb0c76ffff",1.52416999063746,0.382839068450115,0.0269716503193674,0.0318102066187976,0.882594166158468,0.0355525376694824,17.0,6.0,3,3,3,3,"MULTIPOLYGON (((441799.3625236583 4483346.2039013505, 441788.75685705285 4483268.359001253, 441718.7109689746 4483240.375757478, 441659.2726063157 4483290.3488776395, 441669.8804654385 4483368.3046117965, 441739.92535891075 4483396.28739281, 441799.3625236583 4483346.2039013505)))"
4196,"8a390cb0c787fff",1.10333249966295,0.23462915415113,0.00494240105032605,0.0871038073705005,1.08919324930572,0.0351550644269099,55.0,7.0,0,0,4,4,"MULTIPOLYGON (((441266.84530872654 4482839.066407644, 441256.2326325214 4482761.111256691, 441186.1808305927 4482733.243953234, 441126.8265698848 4482783.220595238, 441137.3549574404 4482861.065245478, 441207.40663806297 4482889.0430871565, 441266.84530872654 4482839.066407644)))"
4197,"8a390cb0c86ffff",0.293970082325629,0.0669378410431902,0.0030063655190722,0.0448515316444677,0.74867911909015,0.0144171602110486,13.0,4.0,1,1,1,1,"MULTIPOLYGON (((441342.78685462184 4484859.149268049, 441332.1772792413 4484781.1938035665, 441262.1444998629 4484753.325906818, 441202.72141901765 4484803.30293603, 441213.33232296334 4484881.258233508, 441283.3641067396 4484909.12566742, 441342.78685462184 4484859.149268049)))"
